"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000048922"	4.20572777023952	0.777247280725907	0.974187709244172	0.797841394785137	0.424962536081092	0.608776385887804	"ENSMUSG00000048922.19"	"Cdca2"	"protein_coding"	67953290	"cell division cycle associated 2 [Source:MGI Symbol;Acc:MGI:1919787]"	67913780	"ENSMUST00000150006"	"ENSMUST00000150006.9"
"ENSMUSG00000139778"	8.6814542880992	-0.503657293186507	0.631274792460814	-0.79784160432443	0.424962414468028	0.608776385887804	"ENSMUSG00000139778.1"	"Gm73604"	"lncRNA"	27055660	"predicted gene, 73604 [Source:MGI Symbol;Acc:MGI:7829964]"	27054157	"ENSMUST00000355337"	"ENSMUST00000355337.1"
"ENSMUSG00000127928"	3.04939257587361	-0.912546913952716	1.14456665904588	-0.797285948127671	0.42528497938404	0.609169881135302	"ENSMUSG00000127928.1"	"Gm62342"	"lncRNA"	77791003	"predicted gene, 62342 [Source:MGI Symbol;Acc:MGI:7807644]"	77775958	"ENSMUST00000284690"	"ENSMUST00000284690.1"
"ENSMUSG00000002108"	5.39084508742544	-0.695010238444995	0.871825087972132	-0.797189996059406	0.425340695154167	0.609207823115059	"ENSMUSG00000002108.11"	"Nr1h3"	"protein_coding"	91033179	"nuclear receptor subfamily 1, group H, member 3 [Source:MGI Symbol;Acc:MGI:1352462]"	91014406	"ENSMUST00000150654"	"ENSMUST00000150654.8"
"ENSMUSG00000031352"	99.4718267628605	-0.156135731144815	0.195901817761159	-0.797010119299527	0.425445154331228	0.609315569388492	"ENSMUSG00000031352.11"	"Hccs"	"protein_coding"	168103368	"holocytochrome c synthetase [Source:MGI Symbol;Acc:MGI:106911]"	168033189	"ENSMUST00000154638"	"ENSMUST00000154638.9"
"ENSMUSG00000073590"	6.02160986933002	-0.646874629611523	0.811720142261239	-0.796918292318705	0.425498486454504	0.609350082559786	"ENSMUSG00000073590.5"	"3222401L13Rik"	"lncRNA"	37794795	"RIKEN cDNA 3222401L13 gene [Source:MGI Symbol;Acc:MGI:2444186]"	37777160	"ENSMUST00000192137"	"ENSMUST00000192137.2"
"ENSMUSG00000141614"	10.0061933643258	-0.473604884253869	0.594447757929713	-0.796714055921913	0.425617118751693	0.609478099976661	"ENSMUSG00000141614.1"	"Gm70167"	"lncRNA"	43632046	"predicted gene, 70167 [Source:MGI Symbol;Acc:MGI:7823139]"	43629817	"ENSMUST00000366146"	"ENSMUST00000366146.1"
"ENSMUSG00000080059"	2.39613165216064	-1.06538332747423	1.33752774155745	-0.796531761078592	0.425723022432796	0.60951805124534	"ENSMUSG00000080059.5"	"Rps19-ps3"	"processed_pseudogene"	147906659	"ribosomal protein S19, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3701125]"	147906234	"ENSMUST00000116174"	"ENSMUST00000116174.3"
"ENSMUSG00000111348"	23.8738607654074	-0.319436872958177	0.401043120724677	-0.796515029059622	0.425732743623149	0.60951805124534	"ENSMUSG00000111348.3"	"Gm19531"	"lncRNA"	75222189	"predicted gene, 19531 [Source:MGI Symbol;Acc:MGI:5011716]"	75217599	"ENSMUST00000216737"	"ENSMUST00000216737.3"
"ENSMUSG00000136156"	15.0776935680137	-0.384339070954295	0.482467662611981	-0.796611049274395	0.425676958286578	0.60951805124534	"ENSMUSG00000136156.1"	"Gm64200"	"lncRNA"	84727463	"predicted gene, 64200 [Source:MGI Symbol;Acc:MGI:7811310]"	84725415	"ENSMUST00000334395"	"ENSMUST00000334395.1"
"ENSMUSG00000037514"	183.346806283913	-0.120711057942555	0.151632010562488	-0.796078990806558	0.425986124590594	0.609838927264172	"ENSMUSG00000037514.19"	"Pank2"	"protein_coding"	131141108	"pantothenate kinase 2 [Source:MGI Symbol;Acc:MGI:1921700]"	131104415	"ENSMUST00000131779"	"ENSMUST00000131779.8"
"ENSMUSG00000054612"	182.286427913708	-0.117911873283683	0.148155948858287	-0.795863238650424	0.426111530275643	0.60997656322131	"ENSMUSG00000054612.5"	"Mgmt"	"protein_coding"	136731995	"O-6-methylguanine-DNA methyltransferase [Source:MGI Symbol;Acc:MGI:96977]"	136496343	"ENSMUST00000081510"	"ENSMUST00000081510.4"
"ENSMUSG00000030346"	2.59325474418539	0.953769544691252	1.19864925042824	0.795703617509878	0.426204323734474	0.610067499239209	"ENSMUSG00000030346.17"	"Rad51ap1"	"protein_coding"	126916550	"RAD51 associated protein 1 [Source:MGI Symbol;Acc:MGI:1098224]"	126900013	"ENSMUST00000112220"	"ENSMUST00000112220.8"
"ENSMUSG00000120807"	11.9852488318101	-0.424531111824947	0.53382329010307	-0.795265249185698	0.426459223497663	0.610390445278122	"ENSMUSG00000120807.2"	"Gm36629"	"lncRNA"	8899269	"predicted gene, 36629 [Source:MGI Symbol;Acc:MGI:5595788]"	8895889	"ENSMUST00000245910"	"ENSMUST00000245910.2"
"ENSMUSG00000046794"	19.2916128716598	-0.328757583742498	0.413430406283459	-0.795194496451944	0.426500372700194	0.610407427119119	"ENSMUSG00000046794.10"	"Ppp1r3b"	"protein_coding"	35855293	"protein phosphatase 1, regulatory subunit 3B [Source:MGI Symbol;Acc:MGI:2177268]"	35842893	"ENSMUST00000210337"	"ENSMUST00000210337.2"
"ENSMUSG00000030741"	222.46342390493	-0.106739168913764	0.134258876817377	-0.795025040012469	0.426598936571205	0.610473223307949	"ENSMUSG00000030741.16"	"Spns1"	"protein_coding"	125976622	"SPNS lysolipid transporter 1, lysophospholipid [Source:MGI Symbol;Acc:MGI:1920908]"	125969232	"ENSMUST00000032994"	"ENSMUST00000032994.15"
"ENSMUSG00000081232"	2.39552589740054	0.993005988648748	1.24904095917209	0.795014752203922	0.426604920874285	0.610473223307949	"ENSMUSG00000081232.4"	"Gm14373"	"processed_pseudogene"	5613938	"predicted gene 14373 [Source:MGI Symbol;Acc:MGI:3651800]"	5611781	"ENSMUST00000122467"	"ENSMUST00000122467.2"
"ENSMUSG00000020672"	4.20037701986904	-0.767695983626322	0.965905948421533	-0.794793721770611	0.426733503625184	0.610489577869824	"ENSMUSG00000020672.15"	"Sntg2"	"protein_coding"	30423374	"syntrophin, gamma 2 [Source:MGI Symbol;Acc:MGI:1919541]"	30224481	"ENSMUST00000142046"	"ENSMUST00000142046.8"
"ENSMUSG00000028221"	227.323153993498	0.106350115245501	0.133787477539763	0.794918307760844	0.426661023907466	0.610489577869824	"ENSMUSG00000028221.4"	"Pip4p2"	"protein_coding"	14915176	"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2 [Source:MGI Symbol;Acc:MGI:1919769]"	14864076	"ENSMUST00000029875"	"ENSMUST00000029875.4"
"ENSMUSG00000051401"	1.7429463964314	1.68363473913103	2.11816440171816	0.79485555406622	0.426697530887846	0.610489577869824	"ENSMUSG00000051401.8"	"Kctd16"	"protein_coding"	40664683	"potassium channel tetramerisation domain containing 16 [Source:MGI Symbol;Acc:MGI:1914659]"	40390015	"ENSMUST00000236889"	"ENSMUST00000236889.2"
"ENSMUSG00000120017"	3.49075441519127	0.792307739389637	0.996840090178707	0.794819296691405	0.426718624456369	0.610489577869824	"ENSMUSG00000120017.2"	"Gm57328"	"lncRNA"	49135226	"predicted gene, 57328 [Source:MGI Symbol;Acc:MGI:7338569]"	49130910	"ENSMUST00000241046"	"ENSMUST00000241046.2"
"ENSMUSG00000070808"	44.7758761274155	-0.229953678551683	0.289368700020601	-0.794673641396985	0.426803368927356	0.610505724809347	"ENSMUSG00000070808.5"	"Bicra"	"protein_coding"	15781846	"BRD4 interacting chromatin remodeling complex associated protein [Source:MGI Symbol;Acc:MGI:2154263]"	15704597	"ENSMUST00000210713"	"ENSMUST00000210713.2"
"ENSMUSG00000141843"	1.52402389552206	-1.31411256013466	1.65361444163355	-0.794691027756438	0.426793252762753	0.610505724809347	"ENSMUSG00000141843.1"	"Gm65831"	"lncRNA"	10122661	"predicted gene, 65831 [Source:MGI Symbol;Acc:MGI:7814544]"	10111284	"ENSMUST00000367602"	"ENSMUST00000367602.1"
"ENSMUSG00000040258"	9.24070395747187	0.503689432475473	0.633903869608417	0.794583306119614	0.426855932297616	0.610539014122796	"ENSMUSG00000040258.7"	"Nxph4"	"protein_coding"	127370428	"neurexophilin 4 [Source:MGI Symbol;Acc:MGI:1336197]"	127361342	"ENSMUST00000095266"	"ENSMUST00000095266.3"
"ENSMUSG00000144078"	31.0490282625254	0.28451827633292	0.358101987517553	0.794517445449738	0.426894257010977	0.610551934481735	"ENSMUSG00000144078.1"	"Gm35156"	"lncRNA"	17423441	"predicted gene, 35156 [Source:MGI Symbol;Acc:MGI:5594315]"	17404351	"ENSMUST00000381033"	"ENSMUST00000381033.1"
"ENSMUSG00000028455"	169.089207017644	-0.123759658658557	0.15580951379652	-0.794301038768282	0.427020199459726	0.610690156949471	"ENSMUSG00000028455.16"	"Stoml2"	"protein_coding"	43031710	"stomatin (Epb7.2)-like 2 [Source:MGI Symbol;Acc:MGI:1913842]"	43027690	"ENSMUST00000030169"	"ENSMUST00000030169.15"
"ENSMUSG00000025200"	28.2439538007651	-0.290444220815012	0.365973800644229	-0.793620254520237	0.427416537437145	0.611138435808586	"ENSMUSG00000025200.8"	"Cwf19l1"	"protein_coding"	44124315	"CWF19 like cell cycle control factor 1 [Source:MGI Symbol;Acc:MGI:1919752]"	44097076	"ENSMUST00000026218"	"ENSMUST00000026218.7"
"ENSMUSG00000085976"	1.44573309330566	-1.25415152107167	1.58040934489839	-0.793561190409377	0.427450933393464	0.611138435808586	"ENSMUSG00000085976.3"	"Gm13816"	"lncRNA"	92590900	"predicted gene 13816 [Source:MGI Symbol;Acc:MGI:3649317]"	92572575	"ENSMUST00000152230"	"ENSMUST00000152230.3"
"ENSMUSG00000119941"	25.0910019879178	-0.309276686006392	0.389730207028078	-0.79356611427379	0.427448065921812	0.611138435808586	"ENSMUSG00000119941.2"	"Gm57119"	"lncRNA"	171110259	"predicted gene, 57119 [Source:MGI Symbol;Acc:MGI:7338151]"	171108345	"ENSMUST00000240763"	"ENSMUST00000240763.2"
"ENSMUSG00000121122"	65.3069790265611	-0.194189067676771	0.244687519692918	-0.793620646939726	0.427416308917238	0.611138435808586	"ENSMUSG00000121122.2"	"Gm56904"	"lncRNA"	71183721	"predicted gene, 56904 [Source:MGI Symbol;Acc:MGI:7337721]"	71157595	"ENSMUST00000247210"	"ENSMUST00000247210.2"
"ENSMUSG00000037787"	68.6489764434735	-0.198921871010978	0.250850584416069	-0.792989466115972	0.427783960084402	0.611572624416959	"ENSMUSG00000037787.15"	"Coa8"	"protein_coding"	111721487	"cytochrome c oxidase assembly factor 8 [Source:MGI Symbol;Acc:MGI:1915270]"	111679695	"ENSMUST00000040519"	"ENSMUST00000040519.12"
"ENSMUSG00000034412"	146.834231942748	0.129904127386545	0.1639313788815	0.792429907397097	0.428110046619051	0.611857897714552	"ENSMUSG00000034412.14"	"Tbc1d10a"	"protein_coding"	4165505	"TBC1 domain family, member 10a [Source:MGI Symbol;Acc:MGI:2144164]"	4136789	"ENSMUST00000041042"	"ENSMUST00000041042.13"
"ENSMUSG00000045996"	15.7325003292985	0.395184501304934	0.498721469696648	0.792395205173961	0.428130274331546	0.611857897714552	"ENSMUSG00000045996.13"	"Polr2k"	"protein_coding"	36177156	"polymerase (RNA) II (DNA directed) polypeptide K [Source:MGI Symbol;Acc:MGI:102725]"	36174156	"ENSMUST00000180159"	"ENSMUST00000180159.8"
"ENSMUSG00000056019"	18.2908061100806	-0.362654860520961	0.457583115753945	-0.792544235211622	0.428043409573931	0.611857897714552	"ENSMUSG00000056019.13"	"Zfp709"	"protein_coding"	72649571	"zinc finger protein 709 [Source:MGI Symbol;Acc:MGI:2384299]"	72635863	"ENSMUST00000188685"	"ENSMUST00000188685.7"
"ENSMUSG00000126561"	17.6012361600105	0.356382889622283	0.449661883460547	0.792557480922332	0.428035689576772	0.611857897714552	"ENSMUSG00000126561.1"	"Gm70071"	"lncRNA"	34348130	"predicted gene, 70071 [Source:MGI Symbol;Acc:MGI:7822947]"	34347078	"ENSMUST00000276986"	"ENSMUST00000276986.1"
"ENSMUSG00000129577"	4.57950841338333	0.832454489959779	1.05054791655098	0.792400305445167	0.428127301379951	0.611857897714552	"ENSMUSG00000129577.1"	"Gm74931"	"lncRNA"	4965244	"predicted gene, 74931 [Source:MGI Symbol;Acc:MGI:7832590]"	4959513	"ENSMUST00000294581"	"ENSMUST00000294581.1"
"ENSMUSG00000044197"	32.9278181942107	-0.283267182088114	0.357597258768935	-0.792140250356757	0.428278902981394	0.612022845087203	"ENSMUSG00000044197.9"	"Gpr146"	"protein_coding"	139382170	"G protein-coupled receptor 146 [Source:MGI Symbol;Acc:MGI:1933113]"	139363452	"ENSMUST00000188655"	"ENSMUST00000188655.2"
"ENSMUSG00000097433"	22.0392142783801	-0.321426148297374	0.405791657663244	-0.792096491456505	0.428304415720928	0.612022845087203	"ENSMUSG00000097433.2"	"Gm26781"	"lncRNA"	136202144	"predicted gene, 26781 [Source:MGI Symbol;Acc:MGI:5477275]"	136187145	"ENSMUST00000181385"	"ENSMUST00000181385.2"
"ENSMUSG00000002617"	10.4703387381678	-0.534935401148399	0.675483934341644	-0.791929125109053	0.428402003435458	0.612036419438566	"ENSMUSG00000002617.15"	"Zfp40"	"protein_coding"	23412226	"zinc finger protein 40 [Source:MGI Symbol;Acc:MGI:99185]"	23392843	"ENSMUST00000037057"	"ENSMUST00000037057.14"
"ENSMUSG00000081325"	1.36934070155645	1.42603430512733	1.80053816445994	0.792004486922422	0.428358059983302	0.612036419438566	"ENSMUSG00000081325.2"	"Gm12599"	"processed_pseudogene"	11387775	"predicted gene 12599 [Source:MGI Symbol;Acc:MGI:3651469]"	11386984	"ENSMUST00000120534"	"ENSMUST00000120534.2"
"ENSMUSG00000082128"	1.28580623846757	1.4089194150887	1.77898498643337	0.791979373537824	0.428372703299417	0.612036419438566	"ENSMUSG00000082128.2"	"Gm11824"	"processed_pseudogene"	14170911	"predicted gene 11824 [Source:MGI Symbol;Acc:MGI:3651313]"	14170066	"ENSMUST00000120191"	"ENSMUST00000120191.2"
"ENSMUSG00000037112"	106.747213947077	-0.152898997223623	0.193098345893884	-0.791819300760078	0.4284660466783	0.612085962371496	"ENSMUSG00000037112.17"	"Sik2"	"protein_coding"	50920373	"salt inducible kinase 2 [Source:MGI Symbol;Acc:MGI:2445031]"	50804101	"ENSMUST00000176824"	"ENSMUST00000176824.8"
"ENSMUSG00000014837"	21.4281780704693	-0.334377352435723	0.422363975620986	-0.791680568741924	0.428546955172335	0.612117640897153	"ENSMUSG00000014837.16"	"Matcap1"	"protein_coding"	106016496	"microtubule associated tyrosine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921606]"	106007041	"ENSMUST00000212922"	"ENSMUST00000212922.2"
"ENSMUSG00000031665"	1.4590604463304	1.29863265823248	1.64025426886978	0.791726431004693	0.428520207323614	0.612117640897153	"ENSMUSG00000031665.8"	"Sall1"	"protein_coding"	89770790	"spalt like transcription factor 1 [Source:MGI Symbol;Acc:MGI:1889585]"	89753863	"ENSMUST00000034090"	"ENSMUST00000034090.8"
"ENSMUSG00000087396"	5.18463368623197	-0.732925899910162	0.925996489984395	-0.791499652361007	0.428652478931817	0.61222167878939	"ENSMUSG00000087396.10"	"4933407K13Rik"	"lncRNA"	74808347	"RIKEN cDNA 4933407K13 gene [Source:MGI Symbol;Acc:MGI:1921646]"	74750538	"ENSMUST00000138943"	"ENSMUST00000138943.8"
"ENSMUSG00000136967"	2.51946646720044	0.959374734100343	1.21216589072669	0.791454982721222	0.428678535882323	0.61222167878939	"ENSMUSG00000136967.1"	"Gm33531"	"lncRNA"	97644352	"predicted gene, 33531 [Source:MGI Symbol;Acc:MGI:5592690]"	97638885	"ENSMUST00000338545"	"ENSMUST00000338545.1"
"ENSMUSG00000086491"	1.24889211964528	-1.34902594330744	1.70471144423973	-0.791351491107679	0.428738908743538	0.612265950524138	"ENSMUSG00000086491.3"	"Gm13291"	"lncRNA"	11397868	"predicted gene 13291 [Source:MGI Symbol;Acc:MGI:3649284]"	11389746	"ENSMUST00000143527"	"ENSMUST00000143527.3"
"ENSMUSG00000097149"	12.9094566856289	-0.428696605721227	0.541853822486116	-0.791166524865129	0.428846822955058	0.612378103560679	"ENSMUSG00000097149.3"	"G630030J09Rik"	"lncRNA"	30877012	"RIKEN cDNA G630030J09 gene [Source:MGI Symbol;Acc:MGI:3045288]"	30848953	"ENSMUST00000181958"	"ENSMUST00000181958.2"
"ENSMUSG00000063605"	41.4540204152829	-0.226340619197997	0.286139378025665	-0.791015276400352	0.428935077058008	0.612462169214764	"ENSMUSG00000063605.6"	"Ccdc102a"	"protein_coding"	95644726	"coiled-coil domain containing 102A [Source:MGI Symbol;Acc:MGI:2686927]"	95629497	"ENSMUST00000077955"	"ENSMUST00000077955.6"
"ENSMUSG00000022018"	13.3559503710082	0.495951675401637	0.627060240122703	0.79091551922442	0.42899329156061	0.612479321258894	"ENSMUSG00000022018.8"	"Rgcc"	"protein_coding"	79539085	"regulator of cell cycle [Source:MGI Symbol;Acc:MGI:1913464]"	79526196	"ENSMUST00000022595"	"ENSMUST00000022595.8"
"ENSMUSG00000031616"	17.0627727973983	0.389641105058821	0.492659081094828	0.790893987365316	0.429005857339275	0.612479321258894	"ENSMUSG00000031616.8"	"Ednra"	"protein_coding"	78451093	"endothelin receptor type A [Source:MGI Symbol;Acc:MGI:105923]"	78389660	"ENSMUST00000034029"	"ENSMUST00000034029.8"
"ENSMUSG00000039842"	41.8002192917109	-0.254494681570872	0.321808970589541	-0.790825318214867	0.429045933401463	0.612494585016101	"ENSMUSG00000039842.16"	"Mcph1"	"protein_coding"	18853205	"microcephaly, primary autosomal recessive 1 [Source:MGI Symbol;Acc:MGI:2443308]"	18645147	"ENSMUST00000039412"	"ENSMUST00000039412.15"
"ENSMUSG00000130955"	7.73282569395076	-0.545918606261927	0.690426590887183	-0.790697538981564	0.429120512542969	0.612559098989566	"ENSMUSG00000130955.1"	"Gm68538"	"lncRNA"	44227093	"predicted gene, 68538 [Source:MGI Symbol;Acc:MGI:7819903]"	44226356	"ENSMUST00000303073"	"ENSMUST00000303073.1"
"ENSMUSG00000033159"	296.575360134479	0.0963648582681826	0.121916259502273	0.790418428695195	0.429283443197603	0.612749715127771	"ENSMUSG00000033159.15"	"Cnppd1"	"protein_coding"	75119355	"cyclin Pas1/PHO80 domain containing 1 [Source:MGI Symbol;Acc:MGI:1916421]"	75111198	"ENSMUST00000168720"	"ENSMUST00000168720.8"
"ENSMUSG00000014361"	14.0559797639396	0.445803531470766	0.564092747911422	0.790301830898151	0.429351517817859	0.612804919021874	"ENSMUSG00000014361.6"	"Mertk"	"protein_coding"	128644814	"MER proto-oncogene tyrosine kinase [Source:MGI Symbol;Acc:MGI:96965]"	128540876	"ENSMUST00000014505"	"ENSMUST00000014505.5"
"ENSMUSG00000031285"	1.2548039358801	-1.34654732113316	1.70433965036239	-0.790069820206816	0.429486993923278	0.61292073404297	"ENSMUSG00000031285.15"	"Dcx"	"protein_coding"	142716307	"doublecortin [Source:MGI Symbol;Acc:MGI:1277171]"	142638838	"ENSMUST00000033642"	"ENSMUST00000033642.10"
"ENSMUSG00000034035"	8.98558647678823	-0.508063198152879	0.643067380001269	-0.790062152043657	0.429491471955077	0.61292073404297	"ENSMUSG00000034035.19"	"Ccdc17"	"protein_coding"	116457463	"coiled-coil domain containing 17 [Source:MGI Symbol;Acc:MGI:1915667]"	116453851	"ENSMUST00000121907"	"ENSMUST00000121907.9"
"ENSMUSG00000030847"	412.863226504447	0.0817990153283036	0.103593958754963	0.789611829795863	0.429754497416965	0.613177528611032	"ENSMUSG00000030847.9"	"Bag3"	"protein_coding"	128148705	"BCL2-associated athanogene 3 [Source:MGI Symbol;Acc:MGI:1352493]"	128125340	"ENSMUST00000033136"	"ENSMUST00000033136.9"
"ENSMUSG00000032498"	45.0129150366796	-0.244411226153677	0.309500399984832	-0.789695994466097	0.429705331175616	0.613177528611032	"ENSMUSG00000032498.10"	"Mlh1"	"protein_coding"	111100859	"mutL homolog 1 [Source:MGI Symbol;Acc:MGI:101938]"	111057296	"ENSMUST00000135218"	"ENSMUST00000135218.8"
"ENSMUSG00000140787"	2.27944117253753	-1.0809965445271	1.36903807724293	-0.789602979271467	0.429759667793061	0.613177528611032	"ENSMUSG00000140787.1"	"Gm39872"	"lncRNA"	90568704	"predicted gene, 39872 [Source:MGI Symbol;Acc:MGI:5622757]"	90546844	"ENSMUST00000361291"	"ENSMUST00000361291.1"
"ENSMUSG00000136719"	12.660704601003	0.421882797248632	0.534373559374345	0.789490403946221	0.429825436175538	0.613229390256188	"ENSMUSG00000136719.1"	"Gm73855"	"lncRNA"	5141791	"predicted gene, 73855 [Source:MGI Symbol;Acc:MGI:7830454]"	5139760	"ENSMUST00000337385"	"ENSMUST00000337385.1"
"ENSMUSG00000036111"	4.64709272251134	0.797122371366635	1.00980593814881	0.789381742820734	0.429888923361466	0.613277990455575	"ENSMUSG00000036111.9"	"Lmo1"	"protein_coding"	108774414	"LIM domain only 1 [Source:MGI Symbol;Acc:MGI:102812]"	108737779	"ENSMUST00000036992"	"ENSMUST00000036992.9"
"ENSMUSG00000049588"	2.11388595323253	1.06871243486475	1.35431132924791	0.789118729043079	0.430042616359913	0.613413282379117	"ENSMUSG00000049588.14"	"Ccdc69"	"protein_coding"	54968957	"coiled-coil domain containing 69 [Source:MGI Symbol;Acc:MGI:1196234]"	54940557	"ENSMUST00000055040"	"ENSMUST00000055040.13"
"ENSMUSG00000079434"	2.54928603437847	-0.922910073709057	1.16953192713395	-0.789127729048608	0.4300373566488	0.613413282379117	"ENSMUSG00000079434.9"	"Neu2"	"protein_coding"	87525567	"neuraminidase 2 [Source:MGI Symbol;Acc:MGI:1344417]"	87437611	"ENSMUST00000166055"	"ENSMUST00000166055.8"
"ENSMUSG00000139135"	9.84461190947854	-0.513256690616589	0.650762918710555	-0.78869996408765	0.430287388922398	0.6137204279936	"ENSMUSG00000139135.1"	"Gm67864"	"lncRNA"	134430656	"predicted gene, 67864 [Source:MGI Symbol;Acc:MGI:7818559]"	134428108	"ENSMUST00000351312"	"ENSMUST00000351312.1"
"ENSMUSG00000116665"	12.0194908182778	0.446934589464579	0.566888761348899	0.788399100382778	0.430463296867322	0.613929316449023	"ENSMUSG00000116665.4"	"E130310I04Rik"	"lncRNA"	34779364	"RIKEN cDNA E130310I04 gene [Source:MGI Symbol;Acc:MGI:3046461]"	34763545	"ENSMUST00000231694"	"ENSMUST00000231694.2"
"ENSMUSG00000032850"	8.13761126637055	0.544947455173732	0.691682182855054	0.787858164748952	0.430779674192248	0.614338500880078	"ENSMUSG00000032850.17"	"Rnft2"	"protein_coding"	118383181	"ring finger protein, transmembrane 2 [Source:MGI Symbol;Acc:MGI:2442859]"	118328801	"ENSMUST00000117177"	"ENSMUST00000117177.8"
"ENSMUSG00000032741"	158.891534309105	0.119844095316482	0.152177428303956	0.78752871994333	0.43097242283993	0.614389031809891	"ENSMUSG00000032741.10"	"Tpcn1"	"protein_coding"	120726738	"two pore channel 1 [Source:MGI Symbol;Acc:MGI:2182472]"	120672218	"ENSMUST00000046426"	"ENSMUST00000046426.10"
"ENSMUSG00000089902"	23.7377826346908	0.328373186390017	0.416976341721516	0.787510353787232	0.43098316981972	0.614389031809891	"ENSMUSG00000089902.2"	"Gm13625"	"lncRNA"	69702546	"predicted gene 13625 [Source:MGI Symbol;Acc:MGI:3709621]"	69701756	"ENSMUST00000149283"	"ENSMUST00000149283.2"
"ENSMUSG00000101878"	38.471834586475	0.244552067744339	0.310488868391822	0.787635540723237	0.430909919604819	0.614389031809891	"ENSMUSG00000101878.2"	"Gm8203"	"processed_pseudogene"	116151084	"predicted pseudogene 8203 [Source:MGI Symbol;Acc:MGI:3646499]"	116150698	"ENSMUST00000173192"	"ENSMUST00000173192.2"
"ENSMUSG00000112449"	12.0804537714691	2.24851509875866	2.85510007716908	0.78754335679474	0.430963858178862	0.614389031809891	"ENSMUSG00000112449.2"	"Srp54b"	"protein_coding"	55236358	"signal recognition particle 54B [Source:MGI Symbol;Acc:MGI:3714357]"	55201889	"ENSMUST00000110708"	"ENSMUST00000110708.4"
"ENSMUSG00000140202"	2.9503942917916	-0.850548084480572	1.08006746299469	-0.787495331191874	0.430991960426225	0.614389031809891	"ENSMUSG00000140202.1"	"Gm59303"	"lncRNA"	41895928	"predicted gene, 59303 [Source:MGI Symbol;Acc:MGI:7801679]"	41884307	"ENSMUST00000358431"	"ENSMUST00000358431.1"
"ENSMUSG00000142345"	3.2494170934142	0.854754569031982	1.08510554806889	0.787715601079684	0.430863077941415	0.614389031809891	"ENSMUSG00000142345.1"	"Gm38588"	"lncRNA"	98133335	"predicted gene, 38588 [Source:MGI Symbol;Acc:MGI:5621473]"	98130415	"ENSMUST00000370496"	"ENSMUST00000370496.1"
"ENSMUSG00000021765"	400.092924818038	0.0897557876734289	0.113992627327583	0.787382392858579	0.431058050635311	0.614441223240267	"ENSMUSG00000021765.10"	"Fst"	"protein_coding"	114595487	"follistatin [Source:MGI Symbol;Acc:MGI:95586]"	114588826	"ENSMUST00000223640"	"ENSMUST00000223640.3"
"ENSMUSG00000037432"	33.5901724095894	-0.256973629710287	0.326408032683783	-0.787277284806401	0.431119563934537	0.614477795459113	"ENSMUSG00000037432.16"	"Fer1l5"	"protein_coding"	36461191	"fer-1 like family member 5 [Source:MGI Symbol;Acc:MGI:3616091]"	36411372	"ENSMUST00000179162"	"ENSMUST00000179162.7"
"ENSMUSG00000106834"	4.90208130243417	-0.670574494217657	0.851806767411453	-0.787237810114446	0.431142667366606	0.614477795459113	"ENSMUSG00000106834.2"	"Gm10459"	"TEC"	33810599	"predicted gene 10459 [Source:MGI Symbol;Acc:MGI:3642067]"	33809445	"ENSMUST00000202708"	"ENSMUST00000202708.2"
"ENSMUSG00000106290"	2.11200410501104	1.08854667571521	1.38325693176038	0.786944674356256	0.431314253980162	0.61463829288046	"ENSMUSG00000106290.2"	"Gm43429"	"TEC"	135568359	"predicted gene 43429 [Source:MGI Symbol;Acc:MGI:5663566]"	135566109	"ENSMUST00000197889"	"ENSMUST00000197889.2"
"ENSMUSG00000117440"	18.6980584343365	-0.348315800843588	0.442611907061408	-0.786955333298937	0.431308014089118	0.61463829288046	"ENSMUSG00000117440.2"	"Gm50087"	"lncRNA"	80558114	"predicted gene, 50087 [Source:MGI Symbol;Acc:MGI:6275421]"	80554531	"ENSMUST00000234217"	"ENSMUST00000234217.2"
"ENSMUSG00000030839"	32.4682358194085	-0.276607826091219	0.351531182692114	-0.786865688479999	0.431360495024992	0.614662165593446	"ENSMUSG00000030839.13"	"Sergef"	"protein_coding"	46289231	"secretion regulating guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1351630]"	46092578	"ENSMUST00000033127"	"ENSMUST00000033127.12"
"ENSMUSG00000024594"	367.188518352294	-0.0837626534006397	0.106499391059746	-0.78650828485629	0.431569767305072	0.614876297314212	"ENSMUSG00000024594.10"	"Prrc1"	"protein_coding"	57526028	"proline-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1916106]"	57487813	"ENSMUST00000025490"	"ENSMUST00000025490.10"
"ENSMUSG00000092417"	34.6073015956338	-0.280461138340531	0.356586506126897	-0.786516409122686	0.431565009610364	0.614876297314212	"ENSMUSG00000092417.4"	"Gpank1"	"protein_coding"	35343790	"G patch domain and ankyrin repeats 1 [Source:MGI Symbol;Acc:MGI:2148975]"	35340431	"ENSMUST00000173380"	"ENSMUST00000173380.2"
